page_index,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,5,1,3,3,1,13,633,409,66,16,93.116829,smallest
1,5,1,3,3,1,14,706,410,29,15,96.545158,and
1,5,1,3,3,1,15,742,410,53,19,95.946632,largest
1,5,1,3,3,1,16,802,410,51,16,96.961029,values
1,5,1,3,3,1,17,859,415,24,11,96.943199,are
1,5,1,3,3,1,18,889,412,44,18,93.185501,given.
1,5,1,3,3,1,19,1051,417,9,7,92.780418,=
1,5,1,3,3,1,20,1153,419,14,10,95.713455,in
1,5,1,3,3,1,21,1174,414,26,16,93.019669,the
1,5,1,3,3,1,22,1207,415,85,17,92.529915,"h-column,"
1,5,1,3,3,1,23,1298,415,65,15,96.785713,denotes
1,5,1,3,3,1,24,1370,415,30,15,96.785713,that
1,5,1,3,3,1,25,1410,415,24,16,94.971725,the
1,5,1,3,3,1,26,1442,416,34,15,94.971725,hole
1,5,1,3,3,1,27,1484,420,11,11,95.301132,is
1,5,1,3,3,1,28,1502,419,27,12,96.845322,not
1,5,1,3,3,1,29,1536,417,64,15,96.978958,covered
1,5,1,3,3,1,30,1608,416,20,20,95.138084,by
1,5,1,3,3,1,31,1636,421,7,11,93.930634,a
1,5,1,3,3,1,32,1651,417,27,19,93.930634,key
1,5,1,3,4,1,1,49,432,16,19,64.6754,ly
1,5,1,3,4,1,2,100,436,9,7,26.506683,=
1,5,1,3,4,1,3,151,433,80,15,96.719612,minimum
1,5,1,3,4,1,4,238,433,35,16,96.842148,hole
1,5,1,3,4,1,5,280,432,51,20,96.558189,length
1,5,1,3,4,1,6,337,433,52,19,96.720215,(mm).
1,5,1,3,4,1,7,1059,448,2,2,68.938232,:
1,5,1,3,4,1,8,1152,439,65,16,96.665314,denotes
1,5,1,3,4,1,9,1224,444,20,11,96.551514,no
1,5,1,3,4,1,10,1251,440,34,15,96.551514,hole
1,5,1,3,4,1,11,1293,444,59,16,96.496803,present
1,5,1,3,5,1,1,48,458,10,15,94.273781,A
1,5,1,3,5,1,2,100,462,9,7,90.771217,=
1,5,1,3,5,1,3,151,462,42,11,96.838791,mean
1,5,1,3,5,1,4,201,458,68,16,96.592133,distance
1,5,1,3,5,1,5,275,458,17,15,96.988838,of
1,5,1,3,5,1,6,299,463,30,15,96.507828,cup
1,5,1,3,5,1,7,337,462,16,12,96.683212,to
1,5,1,3,5,1,8,360,459,34,16,96.271866,hole
1,5,1,3,5,1,9,401,459,35,18,96.271866,"end,"
1,5,1,3,5,1,10,444,464,14,11,96.706421,in
1,5,1,3,5,1,11,465,460,61,19,96.6791,opened
1,5,1,3,5,1,12,534,461,67,19,96.481705,position
1,5,1,3,5,1,13,607,460,51,19,96.481705,(mm).
1,5,1,3,5,1,14,1049,464,31,19,79.111687,()
1,5,1,3,5,1,15,1152,465,36,16,73.256683,tube
1,5,1,3,5,1,16,1195,466,82,15,96.954704,diameters
1,5,1,3,5,1,17,1284,466,68,15,93.663673,between
1,5,1,3,5,1,18,1360,466,69,15,96.020378,brackets
1,5,1,3,5,1,19,1436,471,24,11,96.367348,are
1,5,1,3,5,1,20,1467,469,77,13,85.419037,estimates
1,5,1,3,5,1,21,1551,467,73,15,91.749969,ubtained
1,5,1,3,5,1,22,1632,472,22,10,90.787117,via
1,5,1,3,5,1,23,1660,468,186,15,80.313408,volume-measurements
1,5,1,3,5,2,1,46,503,18,15,95.235535,A.
1,5,1,3,5,2,2,77,502,74,17,95.765045,FLUTES
1,5,1,4,1,1,1,39,521,1263,22,95.0,  
1,5,1,4,1,2,1,39,541,1076,2,95.0, 
1,5,1,4,1,2,2,1284,543,18,38,95.0,  
1,5,1,5,1,1,1,1046,551,30,16,95.158409,Old
1,5,1,5,1,2,1,1045,586,18,18,29.708626,dy
1,5,1,5,1,3,1,1044,626,43,15,94.925919,10.35
1,5,1,6,1,1,1,1115,551,60,20,90.241829,piccolo}
1,5,1,6,1,1,2,1195,552,24,16,83.381172,old
1,5,1,6,1,1,3,1247,552,37,16,76.091034,flute
1,5,1,7,1,1,1,39,543,1076,32,95.0,  
1,5,1,8,1,1,1,163,570,1099,8,95.0, 
1,5,1,9,1,1,1,39,575,1263,39,95.0,      
1,5,1,9,1,2,1,39,614,317,32,95.0,  
1,5,1,9,1,3,1,38,646,311,23,95.0,  
1,5,1,10,1,1,1,140,608,1039,9,95.0, 
1,5,1,11,1,1,1,460,614,842,34,95.0,   
1,5,1,12,1,1,1,390,614,48,23,95.0, 
1,5,1,13,1,1,1,356,622,34,16,95.603653,16.6
1,5,1,13,1,1,2,438,622,22,16,84.458054,63
1,5,1,13,1,2,1,356,645,34,16,93.421921,17.0
1,5,1,13,1,2,2,432,646,28,15,77.460747,-28
1,5,1,13,1,3,1,356,669,34,15,96.161438,17.6
1,5,1,13,1,3,2,440,669,20,15,96.770416,22
1,5,1,13,1,4,1,357,692,32,16,80.159729,17.7
1,5,1,13,1,4,2,441,693,19,15,96.728966,32
1,5,1,13,1,5,1,355,716,34,15,72.250488,17.9
1,5,1,13,1,5,2,439,716,21,16,96.588203,42
1,5,1,14,1,1,1,1087,619,215,29,95.0,  
1,5,1,14,1,2,1,485,648,817,21,95.0, 
1,5,1,14,1,3,1,38,669,311,22,95.0, 
1,5,1,14,1,3,2,485,669,817,22,95.0, 
1,5,1,14,1,4,1,38,691,311,23,95.0, 
1,5,1,14,1,4,2,486,691,816,24,95.0,  
1,5,1,14,1,5,1,38,714,311,24,95.0,  
1,5,1,14,1,5,2,486,715,816,25,95.0,  
1,5,1,14,1,6,1,38,738,311,23,95.0,  
1,5,1,14,1,6,2,485,740,816,23,95.0,  
1,5,1,14,1,7,1,38,761,311,25,95.0,  
1,5,1,14,1,7,2,485,763,816,24,95.0,  
1,5,1,14,1,8,1,38,786,311,24,95.0,  
1,5,1,14,1,8,2,485,787,816,23,95.0, 
1,5,1,14,1,9,1,38,810,310,24,95.0, 
1,5,1,14,1,9,2,485,810,816,24,95.0, 
1,5,1,14,1,10,1,38,834,310,23,95.0, 
1,5,1,14,1,10,2,485,834,816,23,95.0, 
1,5,1,14,1,11,1,38,857,310,22,95.0, 
1,5,1,14,1,11,2,484,857,817,24,95.0,  
1,5,1,14,1,12,1,38,879,310,25,95.0,  
1,5,1,14,1,12,2,484,881,817,23,95.0, 
1,5,1,14,1,13,1,38,904,310,22,95.0, 
1,5,1,14,1,13,2,485,904,816,22,95.0, 
1,5,1,14,1,14,1,388,926,913,24,95.0,  
1,5,1,14,1,15,1,448,1179,853,22,95.0,  
1,5,1,15,1,1,1,356,735,33,28,81.506165,17.9
1,5,1,15,1,1,2,441,739,18,16,93.851982,$2
1,5,1,15,1,2,1,356,762,32,16,92.695724,18.1
1,5,1,15,1,2,2,440,763,19,16,96.9077,62
1,5,1,15,1,3,1,355,786,33,16,95.271454,18.2
1,5,1,15,1,3,2,440,787,19,15,91.320885,72
1,5,1,15,1,4,1,355,810,33,16,95.71962,18.3
1,5,1,15,1,4,2,439,810,19,16,96.32579,82
1,5,1,15,1,5,1,355,833,34,16,95.559555,18.4
1,5,1,15,1,5,2,439,834,20,15,96.835236,92
1,5,1,15,1,6,1,355,857,33,15,82.186066,18.5
1,5,1,15,1,6,2,431,857,27,16,96.447227,102
1,5,1,15,1,7,1,355,880,43,16,90.860245,18.95
1,5,1,15,1,7,2,409,876,8,29,90.860245,|
1,5,1,15,1,7,3,431,881,28,15,81.089867,152
1,5,1,15,1,8,1,355,904,43,15,94.397598,19.05
1,5,1,15,1,8,2,409,900,8,28,90.952797,|
1,5,1,15,1,8,3,428,904,30,15,90.952797,465
1,5,1,15,1,9,1,355,926,33,16,84.974854,18.9
1,5,1,15,1,9,2,406,922,10,30,91.28334,|
1,5,1,15,1,9,3,429,927,47,15,94.814102,594.4
1,5,1,16,1,1,1,37,926,392,24,95.0,  
1,5,1,17,1,1,1,820,585,3,470,95.0, 
1,5,1,18,1,1,1,132,573,4,530,95.0, 
1,5,1,19,1,1,1,261,613,3,512,95.0, 
1,5,1,20,1,1,1,550,616,3,510,95.0, 
1,5,1,21,1,1,1,410,586,3,577,95.0, 
1,5,1,22,1,1,1,949,579,3,601,95.0, 
1,5,1,23,1,1,1,1236,631,4,552,95.0, 
1,5,1,24,1,1,1,1215,1186,174,65,95.0,    
1,5,1,24,1,2,1,36,1251,9,41,95.0, 
1,5,1,25,1,1,1,37,1179,203,69,95.0,  
1,5,1,26,1,1,1,41,1191,15,58,53.483334,|
1,5,1,26,1,1,2,65,1191,49,58,5.310814,___
1,5,1,26,1,1,3,123,1191,97,58,16.935204,rote
1,5,1,26,1,1,4,287,1191,117,58,0.0,Gemeinnarat
1,5,1,26,1,1,5,432,1191,228,58,34.900719,[Reiner
1,5,1,26,1,1,6,737,1191,116,58,0.0,otinger_—
1,5,1,26,1,1,7,867,1191,141,58,19.967766,Toner
1,5,1,26,1,1,8,1041,1191,136,58,11.255463,[Setmer)
1,5,1,26,1,1,9,1201,1191,34,58,0.0,|
1,5,1,26,1,1,10,1260,1213,87,16,24.922531,Gaitard)
1,5,1,26,1,2,1,45,1231,236,35,0.0,Se
1,5,1,26,1,2,2,309,1232,131,35,16.044769,Oe
1,5,1,26,1,2,3,534,1233,116,36,37.748447,ee
1,5,1,26,1,2,4,744,1235,129,35,31.051094,ee
1,5,1,26,1,2,5,961,1236,424,74,34.8591,eee
1,5,1,27,1,1,1,35,1251,1358,467,95.0,   
1,5,1,28,1,1,1,329,1292,1064,14,95.0, 
1,5,1,28,1,2,1,329,1306,950,17,95.0, 
1,5,1,29,1,1,1,1282,1309,7,11,47.260471,2
1,5,1,30,1,1,1,326,1306,1067,411,95.0,   
1,5,1,31,1,1,1,505,1273,3,358,95.0, 
1,5,1,32,1,1,1,938,1342,12,342,0.0,WWKHUWWWUWBUUnI
1,5,1,32,1,1,2,928,1340,28,43,72.423447,Nn
1,5,1,32,1,1,3,940,1297,9,25,44.598259,ww
1,5,1,33,1,1,1,376,1315,3,393,95.0, 
1,5,1,34,1,1,1,301,1301,14,404,0.0,WWHWHWWhUVWBUUn;
1,5,1,34,1,1,2,291,1338,28,38,65.122078,NN
1,5,1,34,1,1,3,291,1298,28,19,74.791496,w
1,5,1,34,1,2,1,318,1689,8,16,15.060669,a
1,5,1,34,1,3,1,1280,1345,14,367,0.0,WWWWWUNwwwNwun)
1,5,1,34,1,3,2,1270,1342,28,38,63.127193,VN
1,5,1,35,1,1,1,1100,1321,2,393,95.0, 
1,5,1,36,1,1,1,35,1718,1358,264,95.0,   
1,5,1,36,1,1,2,1293,1339,100,379,95.0,  
1,5,1,37,1,1,1,96,1278,4,496,95.0, 
1,5,1,38,1,1,1,938,1970,333,135,95.0,     
1,5,1,39,1,1,1,36,1971,848,78,95.0, 
1,5,1,39,1,2,1,36,2049,808,230,95.0, 
1,5,1,39,1,2,2,937,2253,334,32,95.0,  
1,5,1,39,1,2,3,951,2128,320,153,95.0,    
1,5,1,39,1,3,1,36,2285,1141,86,95.0, 
1,5,1,40,1,1,1,304,1911,4,354,95.0, 
1,5,1,41,1,1,1,1792,1933,3,325,95.0, 
1,5,1,42,1,1,1,36,1824,1818,473,95.0,    
1,5,1,43,1,1,1,886,1978,63,17,80.871338,B-C#
1,5,1,43,1,1,2,1588,1979,11,16,93.011292,B
1,5,1,43,1,2,1,886,2004,49,16,91.038589,B-C
1,5,1,43,1,2,2,1588,2005,12,15,95.93544,A
1,5,1,43,1,3,1,885,2030,52,16,90.528603,A-B
1,5,1,43,1,3,2,1588,2031,12,15,96.530785,A
1,5,1,43,1,4,1,844,2054,11,16,54.689903,9)
1,5,1,43,1,4,2,885,2056,68,15,54.689903,A-A#
1,5,1,43,1,4,3,1588,2055,11,16,89.832588,E
1,5,1,43,1,5,1,844,2080,94,17,82.837982,81G-A
1,5,1,43,1,5,2,1587,2082,13,16,91.928093,G
1,5,1,43,1,6,1,844,2105,108,17,86.281143,7|G-G#
1,5,1,43,1,6,2,1587,2108,26,16,90.229034,F#
1,5,1,43,1,7,1,844,2130,11,16,31.341827,6
1,5,1,43,1,7,2,865,2122,12,34,31.341827,|
1,5,1,43,1,7,3,885,2131,63,16,84.524559,F#-G
1,5,1,43,1,7,4,1587,2133,11,16,91.068733,F
1,5,1,43,1,8,1,846,2155,8,16,50.336731,S|
1,5,1,43,1,8,2,885,2155,65,18,51.122841,F-F#
1,5,1,43,1,8,3,1587,2159,11,16,73.467606,E
1,5,1,43,1,9,1,844,2181,90,17,28.667747,4|)E-F
1,5,1,43,1,9,2,1588,2185,13,15,92.072792,D
1,5,1,43,1,10,1,844,2207,10,15,0.0,3)
1,5,1,43,1,10,2,885,2207,49,16,0.0,E-F
1,5,1,43,1,10,3,1587,2210,14,16,93.112694,D
1,5,1,43,1,11,1,844,2232,92,17,13.846825,2|)D-E
1,5,1,43,1,11,2,1586,2236,12,16,42.802628,c
1,5,1,43,1,12,1,846,2258,5,16,73.366852,1
1,5,1,43,1,12,2,867,2250,12,34,73.366852,|
1,5,1,43,1,12,3,884,2258,67,17,86.179062,D-D#
1,5,1,43,1,12,4,1586,2261,65,17,68.688309,C-C#
1,5,1,43,1,13,1,1536,2301,14,15,90.942802,b)
1,5,1,43,1,13,2,1558,2302,81,12,88.46476,estimated
1,5,1,44,1,1,1,93,1988,4,327,95.0, 
